year,exporter,report_by_exporter,exp,imp,final,onlyfinal,exportreporter,export_value,inatlas
2006,"BDI",1,317,243,495,180,2.281e+08,2.28e+08,0
2006,"BEL",1,50621,48436,58745,9338,3.481e+11,2.58e+11,1
2006,"BEN",1,468,591,893,430,2.230e+08,3.73e+08,0
2006,"BES",0,0,0,0,0,0,0,0
2006,"BFA",0,0,743,730,730,0,3.26e+08,0
2006,"BGD",1,4085,4974,6519,2533,1.145e+10,1.33e+10,1
2006,"BGR",1,15574,14814,19251,4244,1.263e+10,1.32e+10,1
2006,"BHR",1,1816,2839,3689,1885,2.356e+09,4.36e+09,0
2006,"BHS",1,683,878,1344,685,4.153e+08,2.08e+09,0
2006,"BIH",1,4224,4603,5774,1702,3.406e+09,3.45e+09,1
2006,"BLR",1,6393,5555,7784,1552,1.288e+10,1.58e+10,1
2006,"BLZ",1,325,775,942,621,2.737e+08,4.79e+08,0
2006,"BMU",0,0,378,368,368,0,4.83e+08,0
2006,"BOL",1,2064,1997,2747,769,4.165e+09,3.95e+09,1
2006,"BRA",1,29097,30825,36095,7546,1.309e+11,1.42e+11,1
2006,"BRB",1,2445,1773,3041,673,3.219e+08,3.81e+08,0
2006,"BRN",1,1353,754,1692,351,7.636e+09,7.65e+09,0
2006,"BTN",1,186,184,324,138,4.138e+08,3.92e+08,0
2006,"BVT",0,0,38,38,38,0,7608205,0
2006,"BWA",1,1473,964,1897,448,4.503e+09,4.22e+09,1
2006,"CAF",1,98,337,394,297,80239461,1.47e+08,0
2006,"CAN",1,36289,37606,44903,9467,3.736e+11,3.60e+11,1
2006,"CCK",0,0,140,139,139,0,5916219,0
2006,"CHE",1,37806,39515,45771,8978,1.458e+11,1.47e+11,1
2006,"CHL",1,9686,10875,12649,3356,5.631e+10,5.78e+10,1
2006,"CHN",1,68992,72277,83193,14815,9.403e+11,1.16e+12,1
2006,"CIV",1,2967,2461,4108,1169,6.462e+09,7.08e+09,1
2006,"CMR",1,1274,2005,2793,1533,3.154e+09,4.39e+09,1
2006,"COD",0,0,5916,5840,5840,0,3.15e+09,0
2006,"COG",0,0,883,872,872,0,7.86e+09,1
2006,"COK",0,0,200,192,192,0,1.62e+07,0
2006,"COL",1,9386,10477,12100,2951,2.205e+10,2.45e+10,1
2006,"COM",1,21,130,138,117,2579398,4.56e+07,0
2006,"CPV",1,561,345,772,246,55416231,8.53e+07,0
2006,"CRI",1,5120,6777,7945,3002,7.114e+09,1.27e+10,1
2006,"CUB",1,1569,1704,2477,973,1.103e+09,2.60e+09,1
2006,"CUW",0,0,0,0,0,0,0,0
2006,"CXR",0,0,96,94,94,0,1.70e+07,0
2006,"CYM",0,0,318,311,311,0,1.95e+09,0
2006,"CYP",1,3374,5100,6492,3221,1.138e+09,4.44e+09,0
2006,"CZE",1,27537,26925,31864,5020,9.280e+10,8.47e+10,1
2006,"DEU",1,77057,68827,84228,8406,1.067e+12,1.00e+12,1
2006,"DJI",0,0,597,592,592,0,2.01e+08,0
2006,"DMA",1,268,940,1029,764,39681833,8.42e+07,0
2006,"DNK",1,32570,35332,41172,9393,7.781e+10,7.95e+10,1
2006,"DOM",1,2743,4240,5335,2697,5.413e+09,6.70e+09,1
2006,"DZA",1,1089,1469,1987,910,5.057e+10,5.20e+10,1
2006,"ECU",1,3873,5596,6549,2828,1.221e+10,1.40e+10,1
2006,"EGY",1,7718,13933,16270,8702,8.444e+09,1.78e+10,1
2006,"ERI",0,0,305,301,301,0,1.66e+07,0
2006,"ESH",0,0,20,19,19,0,3824676,0
2006,"ESP",1,49799,49108,57618,8690,2.028e+11,2.01e+11,1
2006,"EST",1,7700,7876,10047,2600,8.515e+09,8.42e+09,1
2006,"ETH",1,972,1344,1849,896,1.036e+09,1.29e+09,1
2006,"FIN",1,22617,23834,27724,5670,6.870e+10,7.32e+10,1
2006,"FJI",1,2805,2032,3497,753,5.073e+08,6.74e+08,0
2006,"FLK",0,0,107,105,105,0,1.48e+08,0
2006,"FRA",1,64628,62807,74678,10947,4.625e+11,4.66e+11,1
2006,"FRO",1,377,677,848,483,6.146e+08,7.28e+08,0
2006,"FSM",0,0,100,99,99,0,3.45e+07,0
2006,"GAB",1,807,897,1463,660,5.939e+09,4.46e+09,1
2006,"GBR",1,63894,60656,73870,11175,4.406e+11,3.75e+11,1
2006,"GEO",1,1633,2333,3219,1611,9.307e+08,1.54e+09,1
2006,"GHA",1,1673,2468,3338,1694,3.559e+09,3.21e+09,1
2006,"GIB",0,0,519,506,506,0,1.43e+08,0
2006,"GIN",1,297,871,1030,735,4.739e+08,1.39e+09,1
2006,"GLP",0,0,0,0,0,0,0,0
2006,"GMB",1,141,380,482,342,11430302,4.47e+07,0
2006,"GNB",0,0,101,100,100,0,5.07e+07,0
2006,"GNQ",0,0,278,274,274,0,7.20e+09,0
2006,"GRC",1,16858,18427,22175,5821,1.820e+10,1.86e+10,1
2006,"GRD",1,393,347,613,227,25164884,3.49e+07,0
2006,"GRL",1,160,378,377,223,3.959e+08,5.65e+08,0
2006,"GTM",1,4700,5204,6260,1804,3.132e+09,6.09e+09,1
2006,"GUF",0,0,0,0,0,0,0,0
2006,"GUM",0,0,302,297,297,0,4.73e+07,0
2006,"GUY",1,1181,1044,1635,493,5.645e+08,7.08e+08,0
2006,"HKG",1,28452,33308,39479,11792,3.148e+11,1.46e+11,0
2006,"HMD",0,0,23,23,23,0,399161,0
2006,"HND",1,2273,3138,3855,1729,1.865e+09,5.26e+09,1
2006,"HRV",1,9302,9615,11740,2732,9.448e+09,8.87e+09,1
2006,"HTI",0,0,684,671,671,0,6.05e+08,0
2006,"HUN",1,19361,20905,24650,5930,6.873e+10,6.54e+10,1
2006,"IDN",1,22891,26613,31959,9524,9.526e+10,1.06e+11,1
2006,"IND",1,47745,45522,57567,10949,1.028e+11,1.14e+11,1
2006,"IRL",1,14593,18985,22447,8232,1.074e+11,1.38e+11,1
2006,"IRN",1,8110,9104,12587,4641,3.784e+10,6.48e+10,1
2006,"IRQ",1,68,588,608,540,1.279e+08,2.69e+10,0
2006,"ISL",1,2235,4278,4836,2705,3.375e+09,3.74e+09,0
2006,"ISR",1,15384,19437,23108,8206,4.477e+10,4.68e+10,1
2006,"ITA",1,65034,61950,73238,9216,3.967e+11,3.75e+11,1
2006,"JAM",1,1882,2360,3099,1260,1.713e+09,2.19e+09,1
2006,"JOR",1,4708,5392,7414,2795,4.725e+09,5.17e+09,1
2006,"JPN",1,36662,44302,50197,14008,5.978e+11,6.33e+11,1
2006,"KAZ",1,3547,2450,4314,822,3.694e+10,3.33e+10,1
2006,"KEN",1,6044,5613,8255,2284,3.251e+09,3.70e+09,1
2006,"KGZ",1,1411,1030,1818,434,6.734e+08,6.95e+08,1
2006,"KHM",1,1409,2201,2766,1388,3.561e+09,4.15e+09,1
2006,"KIR",0,0,87,85,85,0,7172765,0
2006,"KNA",1,226,295,451,229,39496708,7.50e+07,0
2006,"KOR",1,33430,37214,43242,10325,2.910e+11,3.05e+11,1
2006,"KWT",1,4862,3219,6246,1461,2.812e+09,3.32e+10,1
2006,"LAO",0,0,1169,1157,1157,0,1.00e+09,1
2006,"LBN",1,9952,7515,12369,2741,2.250e+09,2.30e+09,1
2006,"LBR",0,0,436,428,428,0,1.62e+09,0
2006,"LBY",0,0,856,836,836,0,3.61e+10,1
2006,"LCA",1,793,503,971,208,73048518,9.55e+07,0
2006,"LKA",1,6929,8324,9885,3146,6.575e+09,7.52e+09,1
2006,"LSO",0,0,177,175,175,0,5.18e+08,0
2006,"LTU",1,11292,9932,13410,2496,1.104e+10,1.03e+10,1
2006,"LUX",1,8710,9230,11777,3401,1.387e+10,1.81e+10,0
2006,"LVA",1,7464,7363,9641,2420,5.647e+09,5.57e+09,1
2006,"MAC",1,2004,3142,3775,1811,2.404e+09,2.83e+09,0
2006,"MAF",0,0,0,0,0,0,0,0
2006,"MAR",1,6445,8288,10181,3919,1.224e+10,1.41e+10,1
2006,"MDA",1,2402,2477,3312,966,1.044e+09,1.31e+09,1
2006,"MDG",1,2226,2124,3188,1015,8.932e+08,1.21e+09,1
2006,"MDV",1,82,531,545,464,1.282e+08,1.77e+08,0
2006,"MEX",1,17613,23322,25533,8338,2.459e+11,2.41e+11,1
2006,"MHL",0,0,183,176,176,0,1.11e+09,0
2006,"MKD",1,3561,4087,4930,1494,2.198e+09,2.32e+09,1
2006,"MLI",1,768,1102,1701,944,1.500e+09,1.61e+09,1
2006,"MLT",1,2809,3381,4715,2033,2.791e+09,3.99e+09,0
2006,"MMR",0,0,2117,2092,2092,0,4.40e+09,0
2006,"MNE",1,1110,836,1472,428,5.561e+08,6.49e+08,0
2006,"MNG",1,949,890,1438,518,1.537e+09,1.66e+09,1
2006,"MNP",0,0,218,216,216,0,1.16e+07,0
2006,"MOZ",1,1143,1085,1659,606,8.566e+08,2.52e+09,1
2006,"MRT",0,0,612,602,602,0,1.66e+09,1
2006,"MSR",1,57,146,184,128,1261313,4096611,0
2006,"MTQ",0,0,0,0,0,0,0,0
2006,"MUS",1,3328,3813,5015,1816,2.125e+09,2.30e+09,1
2006,"MWI",1,1225,874,1556,401,6.638e+08,7.18e+08,1
2006,"MYS",1,24672,28444,34186,9879,1.510e+11,1.74e+11,1
2006,"MYT",1,172,88,224,52,7264005,6601441,0
2006,"NAM",1,2477,1500,3350,914,3.279e+09,3.77e+09,1
2006,"NCL",1,914,1007,1378,480,9.843e+08,1.26e+09,0
2006,"NER",1,712,871,1486,784,3.207e+08,4.60e+08,0
2006,"NFK",0,0,49,49,49,0,1192193,0
2006,"NGA",1,482,3300,3480,3005,5.596e+10,5.94e+10,1
2006,"NIC",1,1539,2111,2475,1008,7.496e+08,2.03e+09,1
2006,"NIU",0,0,83,82,82,0,2386857,0
2006,"NLD",1,56412,53081,64831,9662,3.346e+11,3.13e+11,1
2006,"NOR",1,18999,19823,24599,6228,1.160e+11,1.17e+11,1
2006,"NPL",0,0,2472,2418,2418,0,5.86e+08,0
2006,"NRU",0,0,211,204,204,0,9450224,0
2006,"NZL",1,16960,15573,21000,4436,2.148e+10,2.24e+10,1
2006,"OMN",1,2858,3060,4706,1873,1.987e+10,2.22e+10,1
2006,"PAK",1,11017,11959,16048,5382,1.604e+10,1.54e+10,1
2006,"PAN",1,8842,7846,10639,2484,7.961e+09,5.66e+09,0
2006,"PCN",0,0,77,74,74,0,2.70e+07,0
2006,"PER",1,7440,8295,9718,2529,2.196e+10,2.26e+10,1
2006,"PHL",1,11708,15042,18188,6697,4.450e+10,5.89e+10,1
2006,"PLW",0,0,61,60,60,0,4.01e+07,0
2006,"PNG",0,0,977,965,965,0,3.95e+09,1
2006,"POL",1,28127,27471,32671,5216,1.067e+11,9.68e+10,1
2006,"PRT",1,19583,20493,25501,6403,3.958e+10,4.19e+10,1
2006,"PRY",1,1559,1719,2199,689,1.838e+09,2.54e+09,1
2006,"PSE",1,651,382,899,251,3.510e+08,3.74e+08,0
2006,"PYF",1,647,550,920,299,1.860e+08,3.23e+08,0
2006,"QAT",1,2663,2528,4136,1508,2.856e+10,3.18e+10,1
2006,"REU",0,0,0,0,0,0,0,0
2006,"ROU",1,13353,14992,17873,4863,2.902e+10,2.98e+10,1
2006,"RUS",1,20488,20994,26613,6644,2.010e+11,2.59e+11,1
2006,"RWA",1,457,413,770,315,1.395e+08,1.75e+08,0
2006,"SAU",1,11814,11352,16615,5047,1.860e+11,1.89e+11,1
2006,"SDN",1,573,1017,1354,784,6.872e+08,5.82e+09,0
2006,"SEN",1,3107,2314,4331,1275,1.081e+09,1.10e+09,1
2006,"SGP",1,27823,27775,35228,8118,2.285e+11,1.71e+11,0
2006,"SGS",0,0,33,29,29,0,5783698,0
2006,"SHN",0,0,224,220,220,0,1.34e+07,0
2006,"SLB",1,109,233,282,173,1.078e+08,2.05e+08,0
2006,"SLE",0,0,1226,1193,1193,0,2.69e+08,0
2006,"SLV",1,3097,3506,4147,1179,3.640e+09,3.24e+09,1
2006,"SMR",0,0,562,554,554,0,5.01e+07,0
2006,"SOM",0,0,385,379,379,0,3.35e+08,0
2006,"SPM",0,0,86,84,84,0,2.84e+07,0
2006,"SRB",1,9408,7852,10938,1773,6.210e+09,6.19e+09,1
2006,"STP",1,37,208,233,197,3540116,1.84e+07,0
2006,"SUR",1,743,721,1252,539,5.122e+08,1.58e+09,0
2006,"SVK",1,13952,14834,17859,4320,3.951e+10,3.49e+10,1
2006,"SVN",1,15107,15895,18650,3963,2.076e+10,1.81e+10,1
2006,"SWE",1,33743,34963,40524,7532,1.380e+11,1.34e+11,1
2006,"SWZ",1,926,2257,2939,2094,1.462e+09,1.74e+09,0
2006,"SYC",1,237,721,875,641,2.420e+08,4.17e+08,0
2006,"SYR",1,6993,6748,9531,2814,9.371e+09,8.02e+09,1
2006,"TCA",1,109,416,508,400,17496940,4.22e+07,0
2006,"TCD",0,0,315,312,312,0,2.25e+09,0
2006,"TGO",0,0,1479,1450,1450,0,5.35e+08,0
2006,"THA",1,32140,33506,40483,9051,1.231e+11,1.31e+11,1
2006,"TJK",0,0,641,631,631,0,8.59e+08,1
2006,"TKL",0,0,454,448,448,0,1.91e+07,0
2006,"TKM",0,0,545,538,538,0,4.69e+09,1
2006,"TLS",0,0,155,150,150,0,3.52e+07,0
2006,"TON",1,48,175,198,150,9530494,2.25e+07,0
2006,"TTO",1,4320,3978,5346,1132,1.018e+10,1.13e+10,1
2006,"TUN",1,5496,7142,9164,3762,1.104e+10,1.20e+10,1
2006,"TUR",1,36338,33728,42429,6790,7.917e+10,8.43e+10,1
2006,"TUV",0,0,96,95,95,0,3737270,0
2006,"TZA",1,2918,2757,4389,1550,1.847e+09,1.99e+09,1
2006,"UGA",1,1889,1567,2699,855,9.251e+08,9.47e+08,1
2006,"UKR",1,13747,14725,18268,4831,3.598e+10,3.98e+10,1
2006,"UMI",0,0,215,205,205,0,2.57e+07,0
2006,"URY",1,3644,4823,5577,2017,3.641e+09,4.34e+09,1
2006,"USA",1,70155,74526,86268,17083,9.908e+11,9.61e+11,1
2006,"UZB",0,0,1566,1537,1537,0,5.17e+09,1
2006,"VAT",0,0,101,98,98,0,4288429,0
2006,"VCT",1,420,444,664,255,37498663,2.35e+08,0
2006,"VEN",1,3151,5845,6594,3541,4.653e+10,5.30e+10,1
2006,"VNM",1,13180,14736,18401,5463,3.785e+10,4.19e+10,1
2006,"VUT",1,212,313,435,229,23149883,2.75e+08,0
2006,"WLF",0,0,62,60,60,0,1242285,0
2006,"WSM",1,241,210,414,182,64522334,7.93e+07,0
2006,"YEM",1,1407,1288,2200,807,6.162e+09,7.12e+09,1
2006,"YUG",0,0,0,0,0,0,0,0
2006,"ZAF",1,28775,27738,36370,8229,5.063e+10,6.80e+10,1
2006,"ZMB",1,1507,1210,2085,644,3.686e+09,4.72e+09,1
2006,"ZWE",1,2353,2586,3405,1118,6.426e+09,5.01e+09,1
2007,"ABW",1,438,1106,1402,968,88875278,4.49e+08,0
2007,"AFG",0,0,1164,1135,1135,0,3.80e+08,0
2007,"AGO",0,0,1132,1102,1102,0,3.72e+10,1
2007,"AIA",1,177,165,330,154,9026958,2.21e+07,0
2007,"ALB",1,1219,2033,2527,1337,1.074e+09,1.05e+09,1
2007,"AND",0,0,1253,1237,1237,0,1.37e+08,0
2007,"ANT",1,907,3145,3624,2736,99866682,9.30e+08,0
2007,"ARE",1,28840,27362,38155,10147,8.357e+10,1.02e+11,1
2007,"ARG",1,15752,17023,19682,4253,5.135e+10,5.41e+10,1
2007,"ARM",1,1425,1716,2339,938,1.091e+09,1.25e+09,0
2007,"ASM",0,0,472,465,465,0,6.76e+07,0
2007,"ATA",0,0,35,33,33,0,1260960,0
2007,"ATG",1,781,782,1350,587,41070839,2.11e+08,0
2007,"AUS",1,27891,30249,37557,10268,1.100e+11,1.38e+11,1
2007,"AUT",1,36610,34573,41559,5875,1.435e+11,1.42e+11,1
2007,"AZE",1,1301,1507,2094,822,4.386e+09,1.49e+10,1
2007,"BDI",1,417,291,627,216,1.502e+08,1.53e+08,0
2007,"BEL",1,51533,49785,59975,9563,4.057e+11,3.19e+11,1
2007,"BEN",1,512,689,997,489,2.642e+08,5.63e+08,0
2007,"BES",0,0,0,0,0,0,0,0
2007,"BFA",1,770,863,1342,585,4.524e+08,7.12e+08,0
2007,"BGD",1,4563,5215,7053,2561,1.274e+10,1.41e+10,1
2007,"BGR",1,15972,14755,19788,4286,1.562e+10,1.52e+10,1
2007,"BHR",1,1915,2975,3832,1930,2.824e+09,4.80e+09,0
2007,"BHS",1,701,804,1310,634,5.015e+08,1.54e+09,0
2007,"BIH",1,4887,4884,6230,1503,4.129e+09,4.18e+09,1
2007,"BLR",1,6755,5677,8022,1419,1.655e+10,2.04e+10,1
2007,"BLZ",1,318,781,957,646,2.647e+08,4.58e+08,0
2007,"BMU",0,0,412,408,408,0,2.38e+08,0
2007,"BOL",1,1559,2062,2426,918,4.753e+09,4.21e+09,1
2007,"BRA",1,29533,31298,36871,7831,1.526e+11,1.65e+11,1
2007,"BRB",1,1984,2070,2823,867,3.029e+08,5.67e+08,0
2007,"BRN",0,0,703,694,694,0,7.29e+09,0
2007,"BTN",1,184,205,349,165,5.667e+08,5.58e+08,0
2007,"BVT",0,0,47,47,47,0,1452175,0
2007,"BWA",1,1568,1059,2030,524,5.063e+09,3.43e+09,1
2007,"CAF",1,116,386,472,356,1.079e+08,1.86e+08,0
2007,"CAN",1,37562,37826,46065,9325,4.004e+11,3.82e+11,1
2007,"CCK",0,0,190,189,189,0,4565162,0
2007,"CHE",1,38840,39849,46405,8541,1.693e+11,1.79e+11,1
2007,"CHL",1,10095,10947,13069,3303,6.547e+10,6.66e+10,1
2007,"CHN",1,72468,74814,87269,15412,1.158e+12,1.36e+12,1
2007,"CIV",1,2968,2846,4169,1236,6.467e+09,7.22e+09,1
2007,"CMR",1,1858,2400,3431,1593,3.601e+09,4.89e+09,1
2007,"COD",0,0,5746,5686,5686,0,3.52e+09,0
2007,"COG",1,982,980,1701,732,5.541e+09,8.85e+09,1
2007,"COK",0,0,185,183,183,0,1.52e+07,0
2007,"COL",1,9503,10790,12438,3160,2.752e+10,3.01e+10,1
2007,"COM",1,11,154,154,143,1707570,3.72e+07,0
2007,"CPV",1,533,338,766,252,54245090,7.00e+07,0
2007,"CRI",1,5280,6893,8192,3092,8.787e+09,1.44e+10,1
2007,"CUB",0,0,1650,1620,1620,0,3.30e+09,1
2007,"CUW",0,0,0,0,0,0,0,0
2007,"CXR",0,0,136,133,133,0,2.49e+07,0
2007,"CYM",0,0,408,404,404,0,1.49e+08,0
2007,"CYP",1,3401,5255,6713,3404,1.227e+09,3.26e+09,0
2007,"CZE",1,28110,27625,32656,5162,1.177e+11,1.12e+11,1
2007,"DEU",1,76703,69025,84049,8440,1.247e+12,1.17e+12,1
2007,"DJI",0,0,367,365,365,0,1.72e+08,0
2007,"DMA",1,305,941,1065,767,34464178,8.98e+07,0
2007,"DNK",1,32894,35805,42049,9923,8.755e+10,8.60e+10,1
2007,"DOM",1,3319,4272,5928,2687,5.236e+09,7.27e+09,1
2007,"DZA",1,1160,1642,2147,999,5.449e+10,5.49e+10,1
2007,"ECU",1,3976,5814,6825,2963,1.299e+10,1.49e+10,1
2007,"EGY",1,8278,14801,17098,8978,9.320e+09,2.00e+10,1
2007,"ERI",0,0,272,262,262,0,7.36e+07,0
2007,"ESH",0,0,38,38,38,0,5137383,0
2007,"ESP",1,50628,49437,58674,8884,2.391e+11,2.32e+11,1
2007,"EST",1,8087,8240,10539,2704,1.031e+10,9.93e+09,1
2007,"ETH",1,1813,1343,2504,725,1.276e+09,1.49e+09,1
2007,"FIN",1,22992,24309,28396,5995,7.753e+10,8.08e+10,1
2007,"FJI",1,2866,1851,3482,663,5.604e+08,6.94e+08,0
2007,"FLK",0,0,104,104,104,0,1.71e+08,0
2007,"FRA",1,64918,63732,75209,11092,5.161e+11,5.19e+11,1
2007,"FRO",1,393,682,856,479,7.269e+08,8.31e+08,0
2007,"FSM",0,0,109,106,106,0,2.28e+07,0
2007,"GAB",1,871,1047,1544,688,6.220e+09,5.45e+09,1
2007,"GBR",1,62844,60715,73416,11564,4.349e+11,4.16e+11,1
2007,"GEO",1,1722,2418,3337,1641,1.227e+09,1.58e+09,1
2007,"GHA",1,2164,3208,4221,2108,3.507e+09,3.43e+09,1
2007,"GIB",0,0,616,602,602,0,2.29e+08,0
2007,"GIN",1,341,844,1075,737,1.049e+09,2.15e+09,1
2007,"GLP",0,0,0,0,0,0,0,0
2007,"GMB",1,202,331,489,287,12486877,4.50e+07,0
2007,"GNB",0,0,98,97,97,0,8.08e+07,0
2007,"GNQ",0,0,497,491,491,0,8.00e+09,0
2007,"GRC",1,17307,19000,22674,5816,2.057e+10,2.11e+10,1
2007,"GRD",1,331,366,575,247,33217081,6.63e+07,0
2007,"GRL",1,171,365,371,204,4.289e+08,6.26e+08,0
2007,"GTM",1,5573,5193,6691,1370,6.758e+09,7.11e+09,1
2007,"GUF",0,0,0,0,0,0,0,0
2007,"GUM",0,0,320,318,318,0,4.91e+07,0
2007,"GUY",1,1405,1071,1773,427,7.661e+08,8.33e+08,0
2007,"HKG",1,28541,33274,39627,11889,3.275e+11,1.58e+11,0
2007,"HMD",0,0,38,38,38,0,745917,0
2007,"HND",1,2439,3472,4175,1851,2.360e+09,5.85e+09,1
2007,"HRV",1,10024,10161,12448,2750,1.115e+10,1.05e+10,1
2007,"HTI",0,0,707,693,693,0,6.23e+08,0
2007,"HUN",1,19990,21643,25479,6083,8.588e+10,8.70e+10,1
2007,"IDN",1,23153,27150,32957,10266,1.096e+11,1.25e+11,1
2007,"IND",1,46805,46962,58288,12365,1.220e+11,1.41e+11,1
2007,"IRL",1,14258,19338,22722,8776,1.163e+11,1.42e+11,1
2007,"IRN",0,0,9063,8958,8958,0,7.04e+10,1
2007,"IRQ",1,56,522,530,474,1.227e+08,3.24e+10,0
2007,"ISL",1,2681,4318,5056,2494,4.708e+09,4.95e+09,0
2007,"ISR",1,15418,20129,23666,8692,5.127e+10,5.28e+10,1
2007,"ITA",1,64718,62709,73385,9521,4.734e+11,4.53e+11,1
2007,"JAM",1,2027,2231,3096,1092,1.888e+09,2.32e+09,1
2007,"JOR",1,4921,5583,7742,2912,5.117e+09,5.48e+09,1
2007,"JPN",1,37485,44542,51038,14002,6.399e+11,6.68e+11,1
2007,"KAZ",1,3675,2572,4510,879,4.627e+10,4.03e+10,1
2007,"KEN",1,6247,5684,8474,2325,3.901e+09,4.34e+09,1
2007,"KGZ",1,1440,994,1845,417,8.949e+08,9.20e+08,1
2007,"KHM",1,1582,2338,2966,1414,3.525e+09,4.58e+09,1
2007,"KIR",1,45,83,120,75,7994552,1.51e+07,0
2007,"KNA",1,228,357,500,274,33907468,7.63e+07,0
2007,"KOR",1,33874,37746,43650,10327,3.302e+11,3.42e+11,1
2007,"KWT",1,4766,3177,6138,1444,3.456e+09,3.70e+10,1
2007,"LAO",0,0,1190,1178,1178,0,1.09e+09,1
2007,"LBN",1,11087,8399,13682,2929,2.772e+09,3.00e+09,1
2007,"LBR",0,0,368,362,362,0,9.92e+08,0
2007,"LBY",1,177,901,957,780,2.757e+10,3.87e+10,1
2007,"LCA",1,488,569,813,334,52265330,9.44e+07,0
2007,"LKA",1,7071,8519,10129,3226,7.466e+09,8.37e+09,1
2007,"LSO",0,0,200,196,196,0,6.35e+08,0
2007,"LTU",1,11789,10635,14221,2777,1.507e+10,1.41e+10,1
2007,"LUX",1,9202,9680,12482,3592,1.549e+10,1.96e+10,0
2007,"LVA",1,8144,7800,10341,2461,7.666e+09,7.38e+09,1
2007,"MAC",1,2045,3234,3807,1799,2.324e+09,2.71e+09,0
2007,"MAF",0,0,0,0,0,0,0,0
2007,"MAR",1,6941,8745,10767,4014,1.426e+10,1.68e+10,1
2007,"MDA",1,2651,2835,3708,1107,1.329e+09,1.71e+09,1
2007,"MDG",1,2117,2227,3104,1036,1.232e+09,1.35e+09,1
2007,"MDV",1,79,461,468,390,1.081e+08,1.56e+08,0
2007,"MEX",1,18382,23733,26477,8456,2.671e+11,2.60e+11,1
2007,"MHL",0,0,171,169,169,0,5.28e+08,0
2007,"MKD",1,4071,4559,5412,1471,3.183e+09,3.41e+09,1
2007,"MLI",1,856,1037,1723,878,1.428e+09,1.47e+09,1
2007,"MLT",1,2690,3612,4768,2180,3.050e+09,4.46e+09,0
2007,"MMR",0,0,2224,2191,2191,0,4.63e+09,0
2007,"MNE",1,1145,1070,1504,450,6.170e+08,6.48e+08,0
2007,"MNG",1,764,989,1338,591,1.886e+09,1.97e+09,1
2007,"MNP",0,0,186,182,182,0,1.08e+07,0
2007,"MOZ",1,1172,1150,1853,760,8.259e+08,2.78e+09,1
2007,"MRT",1,52,669,694,644,8.057e+08,1.65e+09,1
2007,"MSR",1,58,155,200,142,2669314,5541244,0
2007,"MTQ",0,0,0,0,0,0,0,0
2007,"MUS",1,3456,4107,5233,1889,2.043e+09,2.27e+09,1
2007,"MWI",1,1238,966,1630,459,8.677e+08,1.00e+09,1
2007,"MYS",1,25177,28471,34907,10128,1.654e+11,1.83e+11,1
2007,"MYT",1,179,86,230,54,7678647,1.04e+07,0
2007,"NAM",1,2414,1598,3377,1025,4.020e+09,3.99e+09,1
2007,"NCL",1,919,885,1412,507,1.432e+09,2.01e+09,0
2007,"NER",1,559,890,1349,794,4.780e+08,5.46e+08,0
2007,"NFK",0,0,80,79,79,0,2725419,0
2007,"NGA",1,1727,3510,4531,2824,5.112e+10,6.91e+10,1
2007,"NIC",1,1712,2129,2531,922,1.172e+09,2.46e+09,1
2007,"NIU",0,0,102,99,99,0,2786437,0
2007,"NLD",1,56211,53070,64776,9684,3.869e+11,3.75e+11,1
2007,"NOR",1,19483,19976,25066,6204,1.288e+11,1.22e+11,1
2007,"NPL",0,0,2528,2466,2466,0,7.34e+08,0
2007,"NRU",0,0,228,226,226,0,2.24e+07,0
2007,"NZL",1,17393,16257,21643,4625,2.572e+10,2.62e+10,1
2007,"OMN",1,2990,3149,4866,1903,2.035e+10,2.28e+10,1
2007,"PAK",1,12107,12424,16789,5049,1.681e+10,1.72e+10,1
2007,"PAN",1,9067,8061,11155,2713,8.712e+09,6.93e+09,0
2007,"PCN",0,0,94,92,92,0,5015993,0
2007,"PER",1,7746,8774,10288,2773,2.590e+10,2.71e+10,1
2007,"PHL",1,10985,15020,18006,7229,4.743e+10,6.35e+10,1
2007,"PLW",0,0,56,56,56,0,2.99e+07,0
2007,"PNG",0,0,1024,1014,1014,0,4.54e+09,1
2007,"POL",1,29214,28682,33972,5368,1.343e+11,1.26e+11,1
2007,"PRT",1,20226,21189,26289,6459,4.668e+10,4.66e+10,1
2007,"PRY",1,1743,1868,2448,758,2.792e+09,3.28e+09,1
2007,"PSE",1,670,406,938,270,5.067e+08,5.31e+08,0
2007,"PYF",1,605,568,894,304,1.665e+08,3.14e+08,0
2007,"QAT",1,2918,2750,4555,1667,3.892e+10,3.94e+10,1
2007,"REU",0,0,0,0,0,0,0,0
2007,"ROU",1,13795,15249,18523,5098,3.740e+10,3.59e+10,1
2007,"RUS",1,20394,20903,26582,6618,2.552e+11,3.04e+11,1
2007,"RWA",1,616,353,847,237,1.817e+08,2.39e+08,0
2007,"SAU",1,12078,11397,16854,5017,1.437e+11,1.91e+11,1
2007,"SDN",0,0,970,959,959,0,8.13e+09,0
2007,"SEN",1,3375,2848,4861,1534,1.242e+09,1.38e+09,1
2007,"SGP",1,27725,28001,35714,8672,2.266e+11,1.77e+11,0
2007,"SGS",0,0,26,25,25,0,6612164,0
2007,"SHN",0,0,205,201,201,0,2.16e+07,0
2007,"SLB",1,148,258,339,193,1.583e+08,2.92e+08,0
2007,"SLE",0,0,1326,1295,1295,0,3.61e+08,0
